Scenario,ID,Opt-ACH,Opt-GenericWall_1Layer_definitions,Opt-H2KFoundation,Opt-ExposedFloor,Opt-Ceilings,Opt-CasementWindows,Opt-DHWSystem,Opt-DWHRSystem,Opt-HVACSystem,Opt-HRVSpec,Opt-H2K-PV
Rerun,4766,ACH_3_5, Stud_2x4_2in_XPS_R-24, STEP_R20FDN_R11_under,NA, CeilR60,LG-avg-Double, GasInstantaneous,none,gas-furnace-ecm, HRV_60, MonoSi-5kW
Rerun,4767,ACH_3_5, Stud_2x6_XPS_R-30, STEP_BaseFDN_R20_under,NA, CeilR100,LG-avg-Double,BaseDHW, DWHR-eff-30,gas-furnace-ecm, HRV_60, MonoSi-8kW
Rerun,4768, ACH_2_5, Stud_2x6_XPS_R-22,STEP_BaseFDN_R0_under,NA, CeilR50,LG-avg-Double, HPHotWater, DWHR-eff-55, ComboHeatA, HRV_84, MonoSi-5kW
Rerun,4769, ACH_2_5, Stud_2x6_XPS_R-22, STEP_R20FDN_R0_under,NA,CeilR40,LG-avg-Double, GasInst_Low, DWHR-eff-30,gas-furnace-ecm, HRV_70, MonoSi-5kW
Rerun,4770, ACH_2_5, Stud_2x6_R18,STEP_BaseFDN_R0_under,NA,CeilR40, MG-HP-Double,BaseDHW, DWHR-eff-30,basefurnace, HRV_60, MonoSi-10kW
Rerun,4771, ACH_1_5,Stud_2x6_R16, STEP_R16FDN_R15_under,NA, CeilR50,LG-avg-Double, HPHotWater,none,gas-furnace-ecm,NA, MonoSi-5kW
Rerun,4772, ACH_2_5,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA,CeilR40, MG-HP-Double,BaseDHW, DWHR-eff-55,basefurnace, HRV_84, MonoSi-8kW
Rerun,4773, ACH_0_6, Stud_2x6_XPS_R-30,STEP_BaseFDN_R0_under,NA,CeilR40,LG-avg-Double,BaseDHW,none,gas-furnace-ecm, HRV_84, MonoSi-5kW
Rerun,4774, ACH_0_6, Stud_2x6_R18, STEP_R25FDN_R0_under,NA,CeilR40, MG-HP-Double,BaseDHW,none,basefurnace,NA, MonoSi-5kW
Rerun,4775,ACH_3_5, Stud_2x6_R18, STEP_R16FDN_R11_under,NA, CeilR70, MG-i89-Double, GasInst_Low,none,basefurnace,NA, MonoSi-8kW
Rerun,4776, ACH_0_6,Stud_2x6_R16, STEP_BaseFDN_R15_under,NA,CeilR40, MG-i89-Double, GasInstantaneous,none,basefurnace,NA, MonoSi-5kW
Rerun,4777, ACH_1_0, Stud_2x6_EPS_R-40, STEP_R25FDN_R11_under,NA, CeilR100, HG-avg-Triple, GasInstantaneous, DWHR-eff-55, ComboHeatA, HRV_84,NA
Rerun,4778,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R11_under,NA, CeilR60, MG-i89-Double, GasInstantaneous, DWHR-eff-30,basefurnace, HRV_70, MonoSi-5kW
Rerun,4779, ACH_0_6, Stud_2x6_EPS_R-40, STEP_R16FDN_R20_under,NA,CeilR40, HG-i89-Triple-B, GasInstantaneous,  DWHR-eff-42, CCASHP-ecm,NA,NA
Rerun,4780,ACH_3_5, Stud_2x6_R18, STEP_R20FDN_R11_under,NA, CeilR50,LG-avg-Double, GasInst_Low,  DWHR-eff-42,basefurnace, HRV_75, MonoSi-8kW
Rerun,4781, ACH_0_6,Stud_2x6_R16, STEP_R20FDN_R20_under,NA, CeilR70,LG-avg-Double, GasInst_Low,none,basefurnace, HRV_60, MonoSi-5kW
Rerun,4782,ACH_3_5, Stud_2x6_EPS_R-40, STEP_R25FDN_R20_under,NA, CeilR60, MG-i89-Double, HPHotWater,none, CCASHP-ecm, HRV_84,NA
Rerun,4783,ACH_3_5, Stud_2x4_2in_XPS_R-24,STEP_BaseFDN_R0_under,NA, CeilR50,LG-avg-Double, HPHotWater,none,basefurnace, HRV_75, MonoSi-5kW
Rerun,4784, ACH_2_5, Stud_2x6_EPS_R-40, STEP_R25FDN_R15_under,NA, CeilR100, MG-i89-Double, HPHotWater,none, CCASHP-ecm,NA,NA
Rerun,4785,ACH_3_5, Stud_2x6_R18, STEP_R20FDN_R20_under,NA, CeilR50, LG-avg-Triple,BaseDHW,none,basefurnace, HRV_75, MonoSi-10kW
Rerun,4786, ACH_2_5,Stud_2x6_R16, STEP_R16FDN_R20_under,NA, CeilR50,LG-avg-Double, HPHotWater,none,basefurnace, HRV_84, MonoSi-5kW
Rerun,4787, ACH_0_6,Stud_2x6_R16, STEP_BaseFDN_R15_under,NA,CeilR40, MG-i89-Double, GasInstantaneous,none,basefurnace,NA, MonoSi-5kW
Rerun,4788, ACH_0_6, Stud_2x6_XPS_R-30, STEP_R20FDN_R0_under,NA, CeilR80, MG-i89-Double, HPHotWater,none, CCASHP-ecm,NA,NA
Rerun,4789, ACH_0_6, Stud_2x6_EPS_R-40, STEP_R20FDN_R11_under,NA, CeilR100, HG-HP-Triple, GasInstantaneous, DWHR-eff-55,basefurnace, HRV_75,NA
Rerun,4790, ACH_1_0,Stud_2x6_R16, STEP_BaseFDN_R20_under,NA,CeilR40, HG-i89-Triple-B, HPHotWater,none, CCASHP-ecm, HRV_60,NA
Rerun,4791,ACH_3_5, Stud_2x4_2in_XPS_R-24, STEP_BaseFDN_R11_under,NA, CeilR100,LG-avg-Double,BaseDHW,  DWHR-eff-42,basefurnace, HRV_75, MonoSi-10kW
Rerun,4792,ACH_3_5,Stud_2x6_R16, STEP_R16FDN_R0_under,NA, CeilR60, HG-avg-Triple,BaseDHW,  DWHR-eff-42,basefurnace, HRV_84, MonoSi-5kW
Rerun,4793, ACH_2_5,Stud_2x6_R16, STEP_BaseFDN_R11_under,NA,CeilR40,LG-avg-Double, GasInstantaneous,  DWHR-eff-42,basefurnace, HRV_84, MonoSi-8kW
Rerun,4794, ACH_1_5, Stud_2x6_XPS_R-30, STEP_BaseFDN_R20_under,NA, CeilR70, MG-i89-Double, HPHotWater, DWHR-eff-55, CCASHP-ecm, HRV_60,NA
Rerun,4795, ACH_2_5, Stud_2x6_R18, STEP_R16FDN_R20_under,NA, CeilR100,LG-avg-Double, HPHotWater,  DWHR-eff-42, ComboHeatA, HRV_70, MonoSi-5kW
Rerun,4796, ACH_0_6,Stud_2x6_R16, STEP_R25FDN_R0_under,NA, CeilR100,LG-avg-Double, ElectricStorage,none,basefurnace,NA, MonoSi-5kW
Rerun,4797,ACH_3_5, Stud_2x4_2in_XPS_R-24, STEP_R16FDN_R15_under,NA, CeilR60,LG-avg-Double,BaseDHW,none,basefurnace, HRV_84, MonoSi-10kW
Rerun,4798,ACH_3_5, Stud_2x4_2in_XPS_R-24, STEP_BaseFDN_R11_under,NA, CeilR50, MG-i89-Double, ElectricStorage,  DWHR-eff-42,gas-furnace-ecm,NA, MonoSi-5kW
Rerun,4799, ACH_1_0,Stud_2x6_R16, STEP_R20FDN_R11_under,NA,CeilR40,LG-avg-Double, GasInstantaneous,none, ComboHeatA, HRV_60, MonoSi-5kW
Rerun,4800, ACH_2_5, Stud_2x4_2in_XPS_R-24, STEP_R25FDN_R20_under,NA, CeilR60, MG-HP-Double, HPHotWater, DWHR-eff-30, CCASHP-ecm, HRV_75,NA
Rerun,4801, ACH_2_5,Stud_2x6_R16, STEP_BaseFDN_R15_under,NA,CeilR40,LG-avg-Double,BaseDHW,none, ComboHeatA, HRV_70, MonoSi-10kW
Rerun,4802, ACH_0_6, Stud_2x6_EPS_R-40,STEP_BaseFDN_R0_under,NA, CeilR50,LG-avg-Double, HPHotWater, DWHR-eff-30, CCASHP-ecm, HRV_60,NA
Rerun,4803, ACH_0_6, Stud_2x6_EPS_R-40, STEP_BaseFDN_R15_under,NA,CeilR40, HG-HP-Triple, HPHotWater,none,basefurnace, HRV_70,NA
Rerun,4804,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R0_under,NA, CeilR50, MG-i89-Double,BaseDHW, DWHR-eff-30,basefurnace, HRV_70, MonoSi-10kW
Rerun,4805,ACH_3_5, Stud_2x6_R18,STEP_BaseFDN_R0_under,NA, CeilR80,LG-avg-Double, GasInstantaneous, DWHR-eff-30,basefurnace, HRV_84, MonoSi-10kW
Rerun,4806,ACH_3_5, Stud_2x4_2in_XPS_R-24,STEP_BaseFDN_R0_under,NA,CeilR40, HG-avg-Triple,BaseDHW,none,basefurnace, HRV_60, MonoSi-5kW
Rerun,4807,ACH_3_5, Stud_2x6_XPS_R-30, STEP_BaseFDN_R11_under,NA, CeilR60, HG-i89-Triple-B, HPHotWater,none, CCASHP-ecm, HRV_60,NA
Rerun,4808,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R11_under,NA, CeilR100,LG-avg-Double, HPHotWater, DWHR-eff-30,basefurnace, HRV_70, MonoSi-5kW
Rerun,4809, ACH_1_5,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR100, LG-avg-Triple,BaseDHW, DWHR-eff-30,basefurnace,NA, MonoSi-10kW
Rerun,4810, ACH_0_6, Stud_2x6_XPS_R-22,STEP_BaseFDN_R0_under,NA, CeilR50, MG-i89-Double, HPHotWater, DWHR-eff-55, CCASHP-ecm, HRV_70,NA
Rerun,4811, ACH_0_6,Stud_2x6_R16, STEP_R25FDN_R0_under,NA, CeilR70,LG-avg-Double,BaseDHW,none, ComboHeatA,NA, MonoSi-5kW
Rerun,4812, ACH_1_5,Stud_2x6_R16, STEP_R16FDN_R0_under,NA, CeilR100,LG-avg-Double, GasInst_Low,none,basefurnace,NA, MonoSi-10kW
Rerun,4813, ACH_1_5, Stud_2x6_EPS_R-40, STEP_R20FDN_R11_under,NA,CeilR40,LG-avg-Double, HPHotWater, DWHR-eff-30, CCASHP-ecm, HRV_60,NA
Rerun,4814, ACH_0_6, Stud_2x4_2in_XPS_R-24, STEP_R25FDN_R15_under,NA, CeilR100, HG-i89-Triple-B, ElectricStorage,  DWHR-eff-42, CCASHP-ecm, HRV_84,NA
Rerun,4815, ACH_1_0,Stud_2x6_R16, STEP_BaseFDN_R15_under,NA,CeilR40, HG-i89-Triple-B, HPHotWater,none, CCASHP-ecm, HRV_60,NA
Rerun,4816, ACH_2_5, Stud_2x6_XPS_R-30, STEP_R25FDN_R15_under,NA, CeilR50,LG-avg-Double,BaseDHW, DWHR-eff-30,basefurnace, HRV_84, MonoSi-5kW
Rerun,4817,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R0_under,NA, CeilR80, HG-HP-Triple,BaseDHW, DWHR-eff-30,gas-furnace-ecm,NA, MonoSi-5kW
Rerun,4818, ACH_0_6,Stud_2x6_R16, STEP_BaseFDN_R11_under,NA, CeilR100,LG-avg-Double, ElectricStorage,none,basefurnace, HRV_70, MonoSi-5kW
Rerun,4819, ACH_0_6, Stud_2x6_EPS_R-40, STEP_BaseFDN_R11_under,NA,CeilR40, HG-HP-Triple, HPHotWater,none,basefurnace, HRV_75,NA
Rerun,4820, ACH_0_6,Stud_2x6_R16, STEP_R25FDN_R20_under,NA, CeilR60,LG-avg-Double,BaseDHW,  DWHR-eff-42,basefurnace, HRV_84, MonoSi-5kW
Rerun,4821, ACH_1_0, Stud_2x6_EPS_R-40, STEP_R25FDN_R11_under,NA,CeilR40, HG-i89-Triple-B, GasInst_Low, DWHR-eff-55, CCASHP-ecm, HRV_60,NA
Rerun,4822, ACH_1_0,Stud_2x6_R16, STEP_R25FDN_R20_under,NA,CeilR40,LG-avg-Double, GasInst_Low, DWHR-eff-30,basefurnace, HRV_60, MonoSi-5kW
Rerun,4823, ACH_1_5,Stud_2x6_R16, STEP_R20FDN_R11_under,NA,CeilR40, MG-i89-Double,BaseDHW, DWHR-eff-55,gas-furnace-ecm, HRV_60, MonoSi-5kW
Rerun,4824,ACH_3_5, Stud_2x6_EPS_R-40, STEP_R20FDN_R0_under,NA,CeilR40,LG-avg-Double,BaseDHW, DWHR-eff-55,gas-furnace-ecm, HRV_60, MonoSi-5kW
Rerun,4825, ACH_2_5, Stud_2x4_2in_XPS_R-24, STEP_R25FDN_R0_under,NA, CeilR100, MG-i89-Double, HPHotWater, DWHR-eff-30, CCASHP-ecm, HRV_75,NA
Rerun,4826, ACH_1_0,Stud_2x6_R16, STEP_R16FDN_R0_under,NA, CeilR50,LG-avg-Double, HPHotWater,none,basefurnace,NA, MonoSi-5kW
Rerun,4827,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R11_under,NA, CeilR50, HG-avg-Triple,BaseDHW,none,basefurnace, HRV_84, MonoSi-5kW
Rerun,4828, ACH_2_5, Stud_2x6_EPS_R-40, STEP_R20FDN_R20_under,NA, CeilR100, MG-i89-Double, HPHotWater,none, CCASHP-ecm,NA,NA
Rerun,4829,ACH_3_5, Stud_2x6_R18, STEP_BaseFDN_R15_under,NA,CeilR40,LG-avg-Double, GasInstantaneous, DWHR-eff-30,gas-furnace-ecm, HRV_84, MonoSi-10kW
Rerun,4830, ACH_2_5, Stud_2x6_XPS_R-30, STEP_R25FDN_R0_under,NA, CeilR100,LG-avg-Double,BaseDHW,none,basefurnace, HRV_84, MonoSi-5kW
Rerun,4831, ACH_0_6,Stud_2x6_R16, STEP_R25FDN_R15_under,NA,CeilR40, HG-avg-Triple, HPHotWater,none, CCASHP-ecm,NA,NA
Rerun,4832,ACH_3_5, Stud_2x6_XPS_R-22,STEP_BaseFDN_R0_under,NA,CeilR40, HG-avg-Triple,BaseDHW,none,basefurnace, HRV_84, MonoSi-5kW
Rerun,4833, ACH_0_6, Stud_2x6_EPS_R-40, STEP_R25FDN_R0_under,NA, CeilR50, HG-i89-Triple-B, ElectricStorage,none, CCASHP-ecm, HRV_70,NA
Rerun,4834, ACH_0_6, Stud_2x6_EPS_R-40, STEP_BaseFDN_R15_under,NA, CeilR100,LG-avg-Double, HPHotWater, DWHR-eff-30, CCASHP-ecm,NA,NA
Rerun,4835,ACH_3_5, Stud_2x6_R18, STEP_R25FDN_R0_under,NA, CeilR60, LG-avg-Triple, ElectricStorage,none,basefurnace, HRV_60, MonoSi-5kW
Rerun,4836, ACH_2_5, Stud_2x6_EPS_R-40, STEP_R25FDN_R0_under,NA, CeilR60, LG-avg-Triple, HPHotWater,none, CCASHP-ecm,NA,NA
Rerun,4837, ACH_2_5, Stud_2x6_R18,STEP_BaseFDN_R0_under,NA, CeilR60, LG-avg-Triple,BaseDHW,none,basefurnace, HRV_70, MonoSi-10kW
Rerun,4838,ACH_3_5, Stud_2x6_EPS_R-40, STEP_R16FDN_R0_under,NA, CeilR100, MG-HP-Double, HPHotWater,none, CCASHP-ecm, HRV_70,NA
Rerun,4839,ACH_3_5, Stud_2x6_EPS_R-40, STEP_BaseFDN_R11_under,NA,CeilR40, HG-avg-Triple, HPHotWater, DWHR-eff-30, CCASHP-ecm,NA,NA
Rerun,4840, ACH_2_5,Stud_2x6_R16, STEP_R20FDN_R20_under,NA, CeilR70, MG-HP-Double,BaseDHW, DWHR-eff-55,basefurnace, HRV_84, MonoSi-5kW
Rerun,4841,ACH_3_5, Stud_2x6_EPS_R-40, STEP_R25FDN_R0_under,NA, CeilR50, LG-avg-Triple, HPHotWater,none, CCASHP-ecm, HRV_75,NA
Rerun,4842, ACH_2_5,Stud_2x6_R16, STEP_R20FDN_R11_under,NA, CeilR100, HG-i89-Triple-B, HPHotWater,none, CCASHP-ecm, HRV_60,NA
Rerun,4843,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R11_under,NA,CeilR40,LG-avg-Double, GasInst_Low, DWHR-eff-55,basefurnace, HRV_75, MonoSi-10kW
Rerun,4844,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R11_under,NA, CeilR50,LG-avg-Double, HPHotWater,none,gas-furnace-ecm, HRV_84, MonoSi-5kW
Rerun,4845,ACH_3_5, Stud_2x6_EPS_R-40, STEP_R20FDN_R0_under,NA, CeilR60, MG-i89-Double, HPHotWater, DWHR-eff-30, CCASHP-ecm, HRV_70,NA
Rerun,4846, ACH_0_6, Stud_2x4_2in_XPS_R-24, STEP_R25FDN_R20_under,NA,CeilR40, HG-HP-Triple, HPHotWater, DWHR-eff-55,basefurnace, HRV_60,NA
Rerun,4847, ACH_1_0, Stud_2x6_EPS_R-40, STEP_R25FDN_R0_under,NA, CeilR60,LG-avg-Double, HPHotWater,none, CCASHP-ecm,NA,NA
Rerun,4848, ACH_0_6, Stud_2x6_EPS_R-40, STEP_R20FDN_R11_under,NA,CeilR40, HG-i89-Triple-B, GasInstantaneous, DWHR-eff-55,gas-furnace-ecm, HRV_75,NA
Rerun,4849, ACH_2_5, Stud_2x6_XPS_R-22, STEP_BaseFDN_R20_under,NA, CeilR50, MG-HP-Double, GasInst_Low,none,basefurnace,NA, MonoSi-5kW
Rerun,4850, ACH_0_6, Stud_2x4_2in_XPS_R-24, STEP_R25FDN_R11_under,NA, CeilR60,LG-avg-Double, HPHotWater,none, CCASHP-ecm, HRV_75,NA
Rerun,4851, ACH_2_5, Stud_2x6_R18, STEP_R25FDN_R0_under,NA, CeilR70,LG-avg-Double,BaseDHW,none,basefurnace, HRV_70, MonoSi-10kW
Rerun,4852, ACH_2_5, Stud_2x6_R18, STEP_R25FDN_R0_under,NA, CeilR100, HG-i89-Triple-B, HPHotWater,none, CCASHP-ecm,NA,NA
Rerun,4853, ACH_2_5, Stud_2x6_EPS_R-40, STEP_R25FDN_R15_under,NA, CeilR50, MG-i89-Double, HPHotWater,none, CCASHP-ecm,NA,NA
Rerun,4854,ACH_3_5, Stud_2x6_R18,STEP_BaseFDN_R0_under,NA, CeilR50,LG-avg-Double, HPHotWater,  DWHR-eff-42, ComboHeatA, HRV_60, MonoSi-10kW
Rerun,4855,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R0_under,NA, CeilR60,LG-avg-Double, HPHotWater, DWHR-eff-55,basefurnace, HRV_75, MonoSi-5kW
Rerun,4856, ACH_1_0, Stud_2x4_2in_XPS_R-24, STEP_R20FDN_R20_under,NA, CeilR50, HG-i89-Triple-B, HPHotWater,  DWHR-eff-42,gas-furnace-ecm, HRV_60,NA
Rerun,4857, ACH_2_5,Stud_2x6_R16, STEP_R25FDN_R11_under,NA, CeilR100, HG-avg-Triple, HPHotWater,none, CCASHP-ecm, HRV_84,NA
Rerun,4858,ACH_3_5, Stud_2x4_2in_XPS_R-24, STEP_R16FDN_R0_under,NA, CeilR50, HG-avg-Triple, HPHotWater,none, CCASHP-ecm, HRV_84,NA
Rerun,4859, ACH_2_5,Stud_2x6_R16, STEP_R25FDN_R20_under,NA, CeilR100,LG-avg-Double,BaseDHW, DWHR-eff-30,basefurnace, HRV_60, MonoSi-10kW
Rerun,4860, ACH_0_6, Stud_2x6_EPS_R-40, STEP_R16FDN_R11_under,NA, CeilR60, HG-avg-Triple, HPHotWater, DWHR-eff-30,basefurnace,NA,NA
Rerun,4861, ACH_2_5, Stud_2x6_EPS_R-40, STEP_R25FDN_R11_under,NA,CeilR40, HG-i89-Triple-B, HPHotWater, DWHR-eff-30,basefurnace, HRV_70,NA
Rerun,4862, ACH_1_0, Stud_2x4_2in_XPS_R-24, STEP_R20FDN_R11_under,NA, CeilR70,LG-avg-Double,BaseDHW,none,gas-furnace-ecm,NA, MonoSi-5kW
Rerun,4863, ACH_0_6, Stud_2x6_EPS_R-40, STEP_BaseFDN_R15_under,NA, CeilR80, HG-i89-Triple-B, HPHotWater, DWHR-eff-55, ComboHeatA, HRV_84,NA
Rerun,4864,ACH_3_5, Stud_2x6_R18, STEP_R16FDN_R15_under,NA, CeilR50, MG-i89-Double, GasInst_Low, DWHR-eff-55,basefurnace, HRV_75, MonoSi-5kW
Rerun,4865, ACH_0_6, Stud_2x6_EPS_R-40, STEP_R25FDN_R20_under,NA, CeilR80, HG-i89-Triple-B, GasInst_Low,  DWHR-eff-42,basefurnace, HRV_84,NA
Rerun,4866, ACH_2_5, Stud_2x6_EPS_R-40, STEP_R25FDN_R11_under,NA, CeilR50, HG-i89-Triple-B, HPHotWater,none,basefurnace, HRV_70,NA
Rerun,4867, ACH_1_0, Stud_2x6_R18,STEP_BaseFDN_R0_under,NA,CeilR40,LG-avg-Double, GasInstantaneous, DWHR-eff-30,gas-furnace-ecm, HRV_60, MonoSi-5kW
Rerun,4868,ACH_3_5, Stud_2x6_XPS_R-22, STEP_R25FDN_R0_under,NA,CeilR40,LG-avg-Double, GasInstantaneous, DWHR-eff-30,basefurnace, HRV_75, MonoSi-5kW
Rerun,4869, ACH_1_5, Stud_2x6_R18, STEP_R16FDN_R0_under,NA, CeilR50,LG-avg-Double,BaseDHW,none,basefurnace, HRV_60, MonoSi-10kW
Rerun,4870,ACH_3_5,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR100, HG-avg-Triple,BaseDHW,none,gas-furnace-ecm,NA, MonoSi-8kW
Rerun,4871, ACH_0_6, Stud_2x6_EPS_R-40, STEP_R25FDN_R0_under,NA, CeilR60, HG-avg-Triple, GasInstantaneous, DWHR-eff-55,gas-furnace-ecm, HRV_70,NA
Rerun,4872, ACH_2_5, Stud_2x6_R18, STEP_BaseFDN_R11_under,NA, CeilR50,LG-avg-Double, GasInst_Low,none,basefurnace, HRV_84, MonoSi-8kW
Rerun,4873, ACH_0_6, Stud_2x6_EPS_R-40, STEP_R16FDN_R0_under,NA, CeilR70, HG-i89-Triple-B,BaseDHW,  DWHR-eff-42, ComboHeatA, HRV_75,NA
Rerun,4874, ACH_1_5, Stud_2x6_EPS_R-40, STEP_R16FDN_R0_under,NA,CeilR40, HG-i89-Triple-B, HPHotWater,none,basefurnace, HRV_60,NA
Rerun,4875, ACH_2_5, Stud_2x6_R18, STEP_R25FDN_R0_under,NA, CeilR50,LG-avg-Double, HPHotWater,  DWHR-eff-42, ComboHeatA, HRV_60, MonoSi-5kW
Rerun,4876, ACH_2_5,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR70,LG-avg-Double, GasInstantaneous,none,basefurnace, HRV_84, MonoSi-8kW
Rerun,4877, ACH_2_5,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR100, MG-i89-Double, GasInstantaneous, DWHR-eff-30,basefurnace, HRV_60, MonoSi-5kW
Rerun,4878, ACH_2_5, Stud_2x6_EPS_R-40, STEP_R25FDN_R0_under,NA, CeilR100, HG-i89-Triple-B, HPHotWater, DWHR-eff-55,gas-furnace-ecm,NA,NA
Rerun,4879, ACH_2_5,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR100,LG-avg-Double, GasInst_Low, DWHR-eff-55,basefurnace, HRV_60, MonoSi-10kW
Rerun,4880, ACH_2_5,Stud_2x6_R16, STEP_R25FDN_R11_under,NA, CeilR70, HG-avg-Triple, HPHotWater,none, CCASHP-ecm, HRV_84,NA
Rerun,4881, ACH_2_5, Stud_2x6_XPS_R-22, STEP_R25FDN_R15_under,NA,CeilR40,LG-avg-Double, GasInst_Low, DWHR-eff-55,gas-furnace-ecm,NA, MonoSi-5kW
Rerun,4882,ACH_3_5, Stud_2x6_XPS_R-22, STEP_R20FDN_R20_under,NA, CeilR50,LG-avg-Double, GasInstantaneous,none,gas-furnace-ecm, HRV_70, MonoSi-5kW
Rerun,4883, ACH_1_0,Stud_2x6_R16, STEP_R20FDN_R0_under,NA, CeilR50, MG-i89-Double,BaseDHW,none,basefurnace, HRV_75, MonoSi-5kW
Rerun,4884, ACH_0_6, Stud_2x6_XPS_R-30, STEP_R16FDN_R0_under,NA, CeilR60,LG-avg-Double, HPHotWater, DWHR-eff-30, CCASHP-ecm, HRV_70,NA
Rerun,4885, ACH_2_5, Stud_2x6_EPS_R-40, STEP_BaseFDN_R20_under,NA, CeilR50, HG-i89-Triple-B, GasInstantaneous, DWHR-eff-55, CCASHP-ecm, HRV_84,NA
Rerun,4886, ACH_0_6,Stud_2x6_R16, STEP_R25FDN_R11_under,NA, CeilR100, MG-i89-Double, HPHotWater,none, CCASHP-ecm, HRV_84,NA
Rerun,4887, ACH_0_6,Stud_2x6_R16, STEP_R16FDN_R11_under,NA,CeilR40,LG-avg-Double,BaseDHW,  DWHR-eff-42,basefurnace,NA, MonoSi-10kW
Rerun,4888, ACH_2_5,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA,CeilR40,LG-avg-Double, GasInstantaneous, DWHR-eff-30,basefurnace, HRV_84, MonoSi-10kW
Rerun,4889, ACH_1_5,Stud_2x6_R16, STEP_R16FDN_R20_under,NA,CeilR40,LG-avg-Double, ElectricStorage, DWHR-eff-55,basefurnace, HRV_70, MonoSi-5kW
Rerun,4890, ACH_0_6, Stud_2x6_R18, STEP_R20FDN_R11_under,NA, CeilR100, MG-i89-Double, HPHotWater,none, CCASHP-ecm, HRV_60,NA
Rerun,4891,ACH_3_5, Stud_2x4_2in_XPS_R-24,STEP_BaseFDN_R0_under,NA, CeilR50, MG-i89-Double,BaseDHW,  DWHR-eff-42,basefurnace,NA, MonoSi-10kW
Rerun,4892, ACH_0_6, Stud_2x6_XPS_R-22, STEP_R25FDN_R0_under,NA,CeilR40, HG-i89-Triple-B, HPHotWater, DWHR-eff-30,gas-furnace-ecm, HRV_60,NA
Rerun,4893,ACH_3_5,Stud_2x6_R16, STEP_R20FDN_R11_under,NA, CeilR100,LG-avg-Double, HPHotWater,  DWHR-eff-42,basefurnace, HRV_75, MonoSi-5kW
Rerun,4894, ACH_0_6, Stud_2x6_EPS_R-40, STEP_R25FDN_R0_under,NA, CeilR100, MG-HP-Double, HPHotWater, DWHR-eff-30,basefurnace, HRV_60,NA
Rerun,4895, ACH_2_5, Stud_2x6_R18, STEP_R16FDN_R15_under,NA,CeilR40,LG-avg-Double, GasInst_Low, DWHR-eff-30,gas-furnace-ecm,NA, MonoSi-10kW
Rerun,4896, ACH_2_5,Stud_2x6_R16, STEP_BaseFDN_R11_under,NA, CeilR50, LG-avg-Triple, HPHotWater, DWHR-eff-30,basefurnace,NA, MonoSi-5kW
Rerun,4897,ACH_3_5, Stud_2x4_2in_XPS_R-24, STEP_R20FDN_R15_under,NA, CeilR50,LG-avg-Double,BaseDHW,none,basefurnace, HRV_60, MonoSi-10kW
Rerun,4898,ACH_3_5,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA,CeilR40, MG-i89-Double, GasInst_Low, DWHR-eff-30,basefurnace, HRV_75, MonoSi-10kW
Rerun,4899, ACH_1_0, Stud_2x6_EPS_R-40, STEP_R16FDN_R0_under,NA, CeilR50, HG-i89-Triple-B, GasInstantaneous, DWHR-eff-30, CCASHP-ecm,NA,NA
Rerun,4900, ACH_0_6, Stud_2x6_XPS_R-22, STEP_R20FDN_R20_under,NA, CeilR100, HG-avg-Triple, HPHotWater, DWHR-eff-30,gas-furnace-ecm, HRV_70,NA
Rerun,4901, ACH_0_6, Stud_2x6_EPS_R-40,STEP_BaseFDN_R0_under,NA,CeilR40, HG-avg-Triple, HPHotWater,  DWHR-eff-42,basefurnace, HRV_70,NA
Rerun,4902, ACH_2_5, Stud_2x6_EPS_R-40, STEP_R16FDN_R11_under,NA, CeilR100,LG-avg-Double, HPHotWater,  DWHR-eff-42, CCASHP-ecm, HRV_60,NA
Rerun,4903, ACH_1_5, Stud_2x6_EPS_R-40,STEP_BaseFDN_R0_under,NA, CeilR60, HG-i89-Triple-B, HPHotWater, DWHR-eff-30,basefurnace, HRV_60,NA
Rerun,4904, ACH_2_5, Stud_2x6_EPS_R-40, STEP_R20FDN_R11_under,NA,CeilR40, HG-i89-Triple-B, HPHotWater, DWHR-eff-30,gas-furnace-ecm, HRV_75,NA
Rerun,4905, ACH_2_5, Stud_2x4_2in_XPS_R-24, STEP_R16FDN_R11_under,NA, CeilR60,LG-avg-Double, GasInst_Low, DWHR-eff-30,gas-furnace-ecm,NA, MonoSi-5kW
